1, none, biomesoplenty:origin_valley, MONSTER, alexsmobs:centipede_head,10,1,1
1943, mesa, minecraft:modified_wooded_badlands_plateau, AMBIENT, minecraft:bat,10,8,8
1944, desert, atmospheric:dunes_hills, MONSTER, alexsmobs:centipede_head,10,1,1
1945, desert, atmospheric:dunes_hills, MONSTER, alexsmobs:guster,35,1,2
1946, desert, atmospheric:dunes_hills, MONSTER, lurkermod:lurker,35,1,1
1947, desert, atmospheric:dunes_hills, MONSTER, minecraft:creeper,50,4,4
1948, desert, atmospheric:dunes_hills, MONSTER, minecraft:enderman,10,1,4
1949, desert, atmospheric:dunes_hills, MONSTER, minecraft:husk,50,4,4
1950, desert, atmospheric:dunes_hills, MONSTER, minecraft:skeleton,50,4,4
1951, desert, atmospheric:dunes_hills, MONSTER, minecraft:slime,50,4,4
1952, desert, atmospheric:dunes_hills, MONSTER, minecraft:spider,50,4,4
1953, desert, atmospheric:dunes_hills, MONSTER, minecraft:witch,10,1,1
1954, desert, atmospheric:dunes_hills, MONSTER, minecraft:zombie,19,4,4
1955, desert, atmospheric:dunes_hills, MONSTER, minecraft:zombie_villager,10,1,1
1956, desert, atmospheric:dunes_hills, MONSTER, outvoted:hunger,10,1,1
1957, desert, atmospheric:dunes_hills, MONSTER, quark:stoneling,50,1,1
1958, desert, atmospheric:dunes_hills, MONSTER, quark:toretoise,50,1,1
1959, desert, atmospheric:dunes_hills, CREATURE, alexsmobs:fly,10,2,3
1960, desert, atmospheric:dunes_hills, CREATURE, alexsmobs:rattlesnake,12,1,2
1961, desert, atmospheric:dunes_hills, CREATURE, alexsmobs:roadrunner,15,2,2
1962, desert, atmospheric:dunes_hills, CREATURE, minecraft:rabbit,10,2,3
1963, desert, atmospheric:dunes_hills, CREATURE, cnb:lizard,50,1,1
1964, desert, atmospheric:dunes_hills, AMBIENT, alexsmobs:cockroach,10,5,5
1965, desert, atmospheric:dunes_hills, AMBIENT, minecraft:bat,10,8,8
1966, forest, autumnity:orange_spotted_dark_forest, MONSTER, alexsmobs:centipede_head,10,1,1
1967, forest, autumnity:orange_spotted_dark_forest, MONSTER, lurkermod:lurker,35,1,1
1968, forest, autumnity:orange_spotted_dark_forest, MONSTER, minecraft:creeper,50,4,4
1969, forest, autumnity:orange_spotted_dark_forest, MONSTER, minecraft:enderman,10,1,4
1970, forest, autumnity:orange_spotted_dark_forest, MONSTER, minecraft:skeleton,50,4,4
1971, forest, autumnity:orange_spotted_dark_forest, MONSTER, minecraft:slime,50,4,4
1972, forest, autumnity:orange_spotted_dark_forest, MONSTER, minecraft:spider,50,4,4
1973, forest, autumnity:orange_spotted_dark_forest, MONSTER, minecraft:witch,10,1,1
1974, forest, autumnity:orange_spotted_dark_forest, MONSTER, minecraft:zombie,50,4,4
1975, forest, autumnity:orange_spotted_dark_forest, MONSTER, minecraft:zombie_villager,10,1,1
1976, forest, autumnity:orange_spotted_dark_forest, MONSTER, quark:stoneling,50,1,1
1977, forest, autumnity:orange_spotted_dark_forest, MONSTER, quark:toretoise,50,1,1
1978, forest, autumnity:orange_spotted_dark_forest, CREATURE, alexsmobs:crow,10,3,5
1979, forest, autumnity:orange_spotted_dark_forest, CREATURE, alexsmobs:fly,10,2,3
1980, forest, autumnity:orange_spotted_dark_forest, CREATURE, alexsmobs:grizzly_bear,10,2,3
1981, forest, autumnity:orange_spotted_dark_forest, CREATURE, alexsmobs:raccoon,10,2,4
1982, forest, autumnity:orange_spotted_dark_forest, CREATURE, minecraft:chicken,10,4,4
1983, forest, autumnity:orange_spotted_dark_forest, CREATURE, minecraft:cow,10,4,4
1984, forest, autumnity:orange_spotted_dark_forest, CREATURE, minecraft:pig,10,4,4
1985, forest, autumnity:orange_spotted_dark_forest, CREATURE, minecraft:sheep,12,4,4
1986, forest, autumnity:orange_spotted_dark_forest, AMBIENT, alexsmobs:cockroach,10,5,5
1987, forest, autumnity:orange_spotted_dark_forest, AMBIENT, minecraft:bat,10,8,8
1988, river, minecraft:river, MONSTER, alexsmobs:centipede_head,10,1,1
1989, river, minecraft:river, MONSTER, lurkermod:lurker,35,1,1
1990, river, minecraft:river, MONSTER, minecraft:creeper,50,4,4
1991, river, minecraft:river, MONSTER, minecraft:drowned,50,1,1
1992, river, minecraft:river, MONSTER, minecraft:enderman,10,1,4
1993, river, minecraft:river, MONSTER, minecraft:skeleton,50,4,4
1994, river, minecraft:river, MONSTER, minecraft:slime,50,4,4
1995, river, minecraft:river, MONSTER, minecraft:spider,50,4,4
1996, river, minecraft:river, MONSTER, minecraft:witch,10,1,1
1997, river, minecraft:river, MONSTER, minecraft:zombie,50,4,4
1998, river, minecraft:river, MONSTER, minecraft:zombie_villager,10,1,1
1999, river, minecraft:river, MONSTER, quark:stoneling,50,1,1
2000, river, minecraft:river, MONSTER, quark:toretoise,50,1,1
2001, river, minecraft:river, CREATURE, alexsmobs:crocodile,40,1,2
2002, river, minecraft:river, CREATURE, alexsmobs:fly,10,2,3
2003, river, minecraft:river, AMBIENT, alexsmobs:cockroach,10,5,5
2004, river, minecraft:river, AMBIENT, minecraft:bat,10,8,8
2005, river, minecraft:river, WATER_CREATURE, minecraft:squid,10,1,4
2006, river, minecraft:river, WATER_AMBIENT, minecraft:salmon,10,1,5
2007, river, minecraft:river, CREATURE, cnb:grebe,30,1,1
2008, swamp, minecraft:swamp, MONSTER, alexsmobs:centipede_head,10,1,1
2009, swamp, minecraft:swamp, MONSTER, lurkermod:lurker,35,1,1
2010, swamp, minecraft:swamp, MONSTER, minecraft:creeper,50,4,4
2011, swamp, minecraft:swamp, MONSTER, minecraft:enderman,10,1,4
2012, swamp, minecraft:swamp, MONSTER, minecraft:skeleton,50,4,4
2013, swamp, minecraft:swamp, MONSTER, minecraft:slime,50,4,4
2014, swamp, minecraft:swamp, MONSTER, minecraft:slime,10,1,1
2015, swamp, minecraft:swamp, MONSTER, minecraft:spider,50,4,4
2016, swamp, minecraft:swamp, MONSTER, minecraft:witch,10,1,1
2017, swamp, minecraft:swamp, MONSTER, minecraft:zombie,50,4,4
2018, swamp, minecraft:swamp, MONSTER, minecraft:zombie_villager,10,1,1
2019, swamp, minecraft:swamp, MONSTER, outvoted:hunger,10,1,1
2020, swamp, minecraft:swamp, MONSTER, quark:stoneling,50,1,1
2021, swamp, minecraft:swamp, MONSTER, quark:toretoise,50,1,1
2022, swamp, minecraft:swamp, CREATURE, alexsmobs:alligator_snapping_turtle,20,1,2
2023, swamp, minecraft:swamp, CREATURE, alexsmobs:crocodile,40,1,2
2024, swamp, minecraft:swamp, CREATURE, alexsmobs:fly,10,2,3
2025, swamp, minecraft:swamp, CREATURE, alexsmobs:shoebill,10,1,2
2026, swamp, minecraft:swamp, CREATURE, quark:frog,40,1,3
2027, swamp, minecraft:swamp, CREATURE, cnb:lilytad,35,1,3
2028, swamp, minecraft:swamp, AMBIENT, alexsmobs:cockroach,10,5,5
2029, swamp, minecraft:swamp, AMBIENT, minecraft:bat,10,8,8
2030, swamp, minecraft:swamp, AMBIENT, supplementaries:firefly,10,5,9
2031, swamp, minecraft:swamp, WATER_CREATURE, minecraft:squid,10,1,2
2032, swamp, minecraft:swamp, WATER_AMBIENT, minecraft:salmon,10,1,5
2033, plains, biomesoplenty:prairie, MONSTER, alexsmobs:centipede_head,10,1,1
2034, plains, biomesoplenty:prairie, MONSTER, lurkermod:lurker,35,1,1
2035, plains, biomesoplenty:prairie, MONSTER, minecraft:creeper,50,4,4
2036, plains, biomesoplenty:prairie, MONSTER, minecraft:enderman,10,1,4
2037, plains, biomesoplenty:prairie, MONSTER, minecraft:skeleton,50,4,4
2038, plains, biomesoplenty:prairie, MONSTER, minecraft:slime,50,4,4
2039, plains, biomesoplenty:prairie, MONSTER, minecraft:spider,50,4,4
2040, plains, biomesoplenty:prairie, MONSTER, minecraft:witch,10,1,1
2041, plains, biomesoplenty:prairie, MONSTER, minecraft:zombie,50,4,4
2042, plains, biomesoplenty:prairie, MONSTER, minecraft:zombie_villager,10,1,1
2043, plains, biomesoplenty:prairie, MONSTER, quark:stoneling,50,1,1
2044, plains, biomesoplenty:prairie, MONSTER, quark:toretoise,50,1,1
2045, plains, biomesoplenty:prairie, CREATURE, alexsmobs:crow,10,3,5
2046, plains, biomesoplenty:prairie, CREATURE, alexsmobs:fly,10,2,3
2047, plains, biomesoplenty:prairie, CREATURE, alexsmobs:raccoon,10,2,4
2048, plains, biomesoplenty:prairie, CREATURE, minecraft:cow,10,4,4
2049, plains, biomesoplenty:prairie, CREATURE, minecraft:donkey,10,1,3
2050, plains, biomesoplenty:prairie, CREATURE, minecraft:horse,10,2,6
2051, plains, biomesoplenty:prairie, CREATURE, minecraft:sheep,12,4,4
2052, plains, biomesoplenty:prairie, AMBIENT, alexsmobs:cockroach,10,5,5
2053, plains, biomesoplenty:prairie, AMBIENT, minecraft:bat,10,8,8
2054, forest, minecraft:forest, MONSTER, alexsmobs:centipede_head,10,1,1
2055, forest, minecraft:forest, MONSTER, lurkermod:lurker,35,1,1
2056, forest, minecraft:forest, MONSTER, minecraft:creeper,50,4,4
2057, forest, minecraft:forest, MONSTER, minecraft:enderman,10,1,4
2058, forest, minecraft:forest, MONSTER, minecraft:skeleton,50,4,4
2059, forest, minecraft:forest, MONSTER, minecraft:slime,50,4,4
2060, forest, minecraft:forest, MONSTER, minecraft:spider,50,4,4
2061, forest, minecraft:forest, MONSTER, minecraft:witch,10,1,1
2062, forest, minecraft:forest, MONSTER, minecraft:zombie,50,4,4
2063, forest, minecraft:forest, MONSTER, minecraft:zombie_villager,10,1,1
2064, forest, minecraft:forest, MONSTER, quark:stoneling,50,1,1
2065, forest, minecraft:forest, MONSTER, quark:toretoise,50,1,1
2066, forest, minecraft:forest, CREATURE, alexsmobs:crow,10,3,5
2067, forest, minecraft:forest, CREATURE, alexsmobs:fly,10,2,3
2068, forest, minecraft:forest, CREATURE, alexsmobs:grizzly_bear,10,2,3
2069, forest, minecraft:forest, CREATURE, alexsmobs:raccoon,10,2,4
2070, forest, minecraft:forest, CREATURE, minecraft:chicken,10,4,4
2071, forest, minecraft:forest, CREATURE, minecraft:pig,10,4,4
2072, forest, minecraft:forest, CREATURE, minecraft:wolf,10,4,4
2073, forest, minecraft:forest, AMBIENT, alexsmobs:cockroach,10,5,5
2074, forest, minecraft:forest, AMBIENT, minecraft:bat,10,8,8
2075, none, desolation:charred_forest, MONSTER, alexsmobs:centipede_head,10,1,1
2076, none, desolation:charred_forest, MONSTER, lurkermod:lurker,35,1,1
2077, none, desolation:charred_forest, CREATURE, alexsmobs:crow,10,3,5
2078, none, desolation:charred_forest, CREATURE, alexsmobs:fly,10,2,3
2079, none, desolation:charred_forest, CREATURE, alexsmobs:grizzly_bear,10,2,3
2080, none, desolation:charred_forest, CREATURE, alexsmobs:raccoon,10,2,4
2081, none, desolation:charred_forest, AMBIENT, alexsmobs:cockroach,10,5,5
2082, nether, minecraft:warped_forest, MONSTER, alexsmobs:bone_serpent,10,1,1
2083, nether, minecraft:warped_forest, MONSTER, lurkermod:lurker,30,1,1
2084, nether, minecraft:warped_forest, MONSTER, minecraft:enderman,10,4,4
2085, nether, minecraft:warped_forest, MONSTER, minecraft:ghast,10,4,4
2086, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin,10,1,4
2087, nether, minecraft:warped_forest, MONSTER, infernalexp:warpbeetle,30,1,1
2088, nether, minecraft:warped_forest, CREATURE, alexsmobs:warped_toad,50,5,5
2089, nether, minecraft:warped_forest, MONSTER, cnb:cindershell,10,1,1
2090, nether, minecraft:warped_forest, MONSTER, cnb:neutral_sporeling,10,1,1
2091, nether, minecraft:warped_forest, CREATURE, minecraft:strider,60,1,2
2092, the_end, minecraft:the_end, MONSTER, lurkermod:lurker,10,1,1
2093, the_end, minecraft:the_end, MONSTER, minecraft:enderman,10,4,4
2094, forest, minecraft:birch_forest_hills, MONSTER, alexsmobs:centipede_head,10,1,1
2095, forest, minecraft:birch_forest_hills, MONSTER, lurkermod:lurker,35,1,1
2096, forest, minecraft:birch_forest_hills, MONSTER, minecraft:creeper,50,4,4
2097, forest, minecraft:birch_forest_hills, MONSTER, minecraft:enderman,10,1,4
2098, forest, minecraft:birch_forest_hills, MONSTER, minecraft:skeleton,50,4,4
2099, forest, minecraft:birch_forest_hills, MONSTER, minecraft:slime,50,4,4
2100, forest, minecraft:birch_forest_hills, MONSTER, minecraft:spider,50,4,4
2101, forest, minecraft:birch_forest_hills, MONSTER, minecraft:witch,10,1,1
2102, forest, minecraft:birch_forest_hills, MONSTER, minecraft:zombie,50,4,4
2103, forest, minecraft:birch_forest_hills, MONSTER, minecraft:zombie_villager,10,1,1
2104, forest, minecraft:birch_forest_hills, MONSTER, quark:stoneling,50,1,1
2105, forest, minecraft:birch_forest_hills, MONSTER, quark:toretoise,50,1,1
2106, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:crow,10,3,5
2107, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:fly,10,2,3
2108, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:grizzly_bear,10,2,3
2109, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:raccoon,10,2,4
2110, forest, minecraft:birch_forest_hills, CREATURE, minecraft:chicken,10,4,4
2111, forest, minecraft:birch_forest_hills, CREATURE, minecraft:pig,10,4,4
2112, forest, minecraft:birch_forest_hills, AMBIENT, alexsmobs:cockroach,10,5,5
2113, forest, minecraft:birch_forest_hills, AMBIENT, minecraft:bat,10,8,8
2114, nether, minecraft:crimson_forest, MONSTER, alexsmobs:bone_serpent,10,1,1
2115, nether, minecraft:crimson_forest, MONSTER, alexsmobs:crimson_mosquito,15,4,4
2116, nether, minecraft:crimson_forest, MONSTER, lurkermod:lurker,30,1,1
2117, nether, minecraft:crimson_forest, MONSTER, minecraft:ghast,10,4,4
2118, nether, minecraft:crimson_forest, MONSTER, minecraft:hoglin,10,3,4
2119, nether, minecraft:crimson_forest, MONSTER, minecraft:piglin,10,3,4
2120, nether, minecraft:crimson_forest, MONSTER, minecraft:zombified_piglin,10,2,4
2121, nether, minecraft:crimson_forest, MONSTER, infernalexp:shroomloin,30,1,2
2122, nether, minecraft:crimson_forest, MONSTER, cnb:cindershell,10,1,1
2123, nether, minecraft:crimson_forest, MONSTER, cnb:neutral_sporeling,10,1,1
2124, nether, minecraft:crimson_forest, CREATURE, minecraft:strider,60,1,2
2125, forest, biomesoplenty:seasonal_forest, MONSTER, alexsmobs:centipede_head,10,1,1
2126, forest, biomesoplenty:seasonal_forest, MONSTER, lurkermod:lurker,35,1,1
2127, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:creeper,50,4,4
2128, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:enderman,10,1,4
2129, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:skeleton,50,4,4
2130, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:slime,50,4,4
2131, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:spider,50,4,4
2132, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:witch,10,1,1
2133, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:zombie,50,4,4
2134, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:zombie_villager,10,1,1
2135, forest, biomesoplenty:seasonal_forest, MONSTER, quark:stoneling,50,1,1
2136, forest, biomesoplenty:seasonal_forest, MONSTER, quark:toretoise,50,1,1
2137, forest, biomesoplenty:seasonal_forest, CREATURE, alexsmobs:crow,10,3,5
2138, forest, biomesoplenty:seasonal_forest, CREATURE, alexsmobs:fly,10,2,3
2139, forest, biomesoplenty:seasonal_forest, CREATURE, alexsmobs:grizzly_bear,10,2,3
2140, forest, biomesoplenty:seasonal_forest, CREATURE, alexsmobs:raccoon,10,2,4
2141, forest, biomesoplenty:seasonal_forest, CREATURE, minecraft:fox,10,2,4
2142, forest, biomesoplenty:seasonal_forest, CREATURE, minecraft:wolf,10,4,4
2143, forest, biomesoplenty:seasonal_forest, AMBIENT, alexsmobs:cockroach,10,5,5
2144, forest, biomesoplenty:seasonal_forest, AMBIENT, minecraft:bat,10,8,8
2145, forest, minecraft:tall_birch_forest, MONSTER, alexsmobs:centipede_head,10,1,1
2146, forest, minecraft:tall_birch_forest, MONSTER, lurkermod:lurker,35,1,1
2147, forest, minecraft:tall_birch_forest, MONSTER, minecraft:creeper,50,4,4
2148, forest, minecraft:tall_birch_forest, MONSTER, minecraft:enderman,10,1,4
2149, forest, minecraft:tall_birch_forest, MONSTER, minecraft:skeleton,50,4,4
2150, forest, minecraft:tall_birch_forest, MONSTER, minecraft:slime,50,4,4
2151, forest, minecraft:tall_birch_forest, MONSTER, minecraft:spider,50,4,4
2152, forest, minecraft:tall_birch_forest, MONSTER, minecraft:witch,10,1,1
2153, forest, minecraft:tall_birch_forest, MONSTER, minecraft:zombie,50,4,4
2154, forest, minecraft:tall_birch_forest, MONSTER, minecraft:zombie_villager,10,1,1
2155, forest, minecraft:tall_birch_forest, MONSTER, quark:stoneling,50,1,1
2156, forest, minecraft:tall_birch_forest, MONSTER, quark:toretoise,50,1,1
2157, forest, minecraft:tall_birch_forest, CREATURE, alexsmobs:crow,10,3,5
2158, forest, minecraft:tall_birch_forest, CREATURE, alexsmobs:fly,10,2,3
2159, forest, minecraft:tall_birch_forest, CREATURE, alexsmobs:grizzly_bear,10,2,3
2160, forest, minecraft:tall_birch_forest, CREATURE, alexsmobs:raccoon,10,2,4
2161, forest, minecraft:tall_birch_forest, CREATURE, minecraft:chicken,10,4,4
2162, forest, minecraft:tall_birch_forest, CREATURE, minecraft:pig,10,4,4
2163, forest, minecraft:tall_birch_forest, AMBIENT, alexsmobs:cockroach,10,5,5
2164, forest, minecraft:tall_birch_forest, AMBIENT, minecraft:bat,10,8,8
2165, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, alexsmobs:centipede_head,10,1,1
2166, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, lurkermod:lurker,35,1,1
2167, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, minecraft:creeper,50,4,4
2168, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, minecraft:enderman,10,1,4
2169, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, minecraft:skeleton,50,4,4
2170, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, minecraft:slime,50,4,4
2171, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, minecraft:spider,50,4,4
2172, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, minecraft:witch,10,1,1
2173, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, minecraft:zombie,50,4,4
2174, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, minecraft:zombie_villager,10,1,1
2175, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, quark:stoneling,50,1,1
2176, forest, biomesoplenty:seasonal_pumpkin_patch, MONSTER, quark:toretoise,50,1,1
2177, forest, biomesoplenty:seasonal_pumpkin_patch, CREATURE, alexsmobs:crow,10,3,5
2178, forest, biomesoplenty:seasonal_pumpkin_patch, CREATURE, alexsmobs:fly,10,2,3
2179, forest, biomesoplenty:seasonal_pumpkin_patch, CREATURE, alexsmobs:grizzly_bear,10,2,3
2180, forest, biomesoplenty:seasonal_pumpkin_patch, CREATURE, alexsmobs:raccoon,10,2,4
2181, forest, biomesoplenty:seasonal_pumpkin_patch, CREATURE, minecraft:chicken,10,4,4
2182, forest, biomesoplenty:seasonal_pumpkin_patch, CREATURE, minecraft:pig,10,4,4
2183, forest, biomesoplenty:seasonal_pumpkin_patch, CREATURE, minecraft:wolf,10,4,4
2184, forest, biomesoplenty:seasonal_pumpkin_patch, AMBIENT, alexsmobs:cockroach,10,5,5
2185, forest, biomesoplenty:seasonal_pumpkin_patch, AMBIENT, minecraft:bat,10,8,8
2186, taiga, biomesoplenty:flower_meadow, MONSTER, alexsmobs:centipede_head,10,1,1
2187, taiga, biomesoplenty:flower_meadow, MONSTER, lurkermod:lurker,35,1,1
2188, taiga, biomesoplenty:flower_meadow, MONSTER, minecraft:creeper,50,4,4
2189, taiga, biomesoplenty:flower_meadow, MONSTER, minecraft:enderman,10,1,4
2190, taiga, biomesoplenty:flower_meadow, MONSTER, minecraft:skeleton,50,4,4
2191, taiga, biomesoplenty:flower_meadow, MONSTER, minecraft:slime,50,4,4
2192, taiga, biomesoplenty:flower_meadow, MONSTER, minecraft:spider,50,4,4
2193, taiga, biomesoplenty:flower_meadow, MONSTER, minecraft:witch,10,1,1
2194, taiga, biomesoplenty:flower_meadow, MONSTER, minecraft:zombie,50,4,4
2195, taiga, biomesoplenty:flower_meadow, MONSTER, minecraft:zombie_villager,10,1,1
2196, taiga, biomesoplenty:flower_meadow, MONSTER, quark:stoneling,50,1,1
2197, taiga, biomesoplenty:flower_meadow, MONSTER, quark:toretoise,50,1,1
2198, taiga, biomesoplenty:flower_meadow, CREATURE, alexsmobs:crow,10,3,5
2199, taiga, biomesoplenty:flower_meadow, CREATURE, alexsmobs:fly,10,2,3
2200, taiga, biomesoplenty:flower_meadow, CREATURE, alexsmobs:raccoon,10,2,4
2201, taiga, biomesoplenty:flower_meadow, CREATURE, minecraft:fox,10,2,4
2202, taiga, biomesoplenty:flower_meadow, AMBIENT, alexsmobs:cockroach,10,5,5
2203, taiga, biomesoplenty:flower_meadow, AMBIENT, minecraft:bat,10,8,8
2204, taiga, biomesoplenty:flower_meadow, AMBIENT, supplementaries:firefly,10,5,9
2205, mushroom, minecraft:mushroom_fields, MONSTER, quark:stoneling,50,1,1
2206, mushroom, minecraft:mushroom_fields, MONSTER, quark:toretoise,50,1,1
2207, mushroom, minecraft:mushroom_fields, CREATURE, alexsmobs:fly,10,2,3
2208, mushroom, minecraft:mushroom_fields, CREATURE, alexsmobs:mungus,10,3,5
2209, mushroom, minecraft:mushroom_fields, CREATURE, minecraft:mooshroom,10,4,8
2210, mushroom, minecraft:mushroom_fields, CREATURE, cnb:friendly_sproreling,40,1,1
2211, mushroom, minecraft:mushroom_fields, AMBIENT, minecraft:bat,10,8,8
2212, desert, atmospheric:rocky_dunes_hills, MONSTER, alexsmobs:centipede_head,10,1,1
2213, desert, atmospheric:rocky_dunes_hills, MONSTER, alexsmobs:guster,35,1,2
